customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned,age_group,churn_probability
2189,70,1,61470.0,4,3,3,433,Loyal Customers,Raza Malik,Female,32,Islamabad,Islamabad Capital Territory,2024-05-16,Facebook Ads,0,26-35 (Young Millennials),0.05061678716274231
2190,1,6,130813.5,5,5,4,554,Champions,Bilal Ahmed,Male,37,Peshawar,KPK,2026-04-23,Facebook Ads,0,36-50 (Older Millennials),0.029965271110030743
2191,5,1,55442.0,5,3,3,533,Loyal Customers,Ayesha Farooq,Female,24,Peshawar,KPK,2025-10-09,Organic,0,18-25 (Gen Z),0.047907722243367076
2192,29,1,1404.0,4,3,1,431,Lost / Inactive,Nida Mughal,Female,36,Rawalpindi,Punjab,2026-01-09,Facebook Ads,0,36-50 (Older Millennials),0.05652951763750043
2193,131,1,119550.0,3,3,4,334,Loyal Customers,Hamza Qureshi,Female,46,Rawalpindi,Punjab,2024-11-28,Facebook Ads,1,36-50 (Older Millennials),0.8353314281571135
2194,28,10,298066.5,5,5,5,555,Champions,Ahmed Khan,Male,21,Quetta,Balochistan,2026-01-18,Direct,0,18-25 (Gen Z),0.028879111876481796
2195,218,1,34760.0,2,3,3,233,At Risk / Slipping,Bilal Butt,Male,36,Lahore,Punjab,2025-07-04,Google Ads,1,36-50 (Older Millennials),0.958823638456266
2196,68,6,218372.0,4,5,5,455,Champions,Yasmin Baig,Female,25,Karachi,Sindh,2025-10-31,TikTok Ads,0,18-25 (Gen Z),0.008709699056763881
2197,66,5,211842.5,4,5,5,455,Champions,Bilal Hashmi,Female,25,Lahore,Punjab,2024-08-13,TikTok Ads,0,18-25 (Gen Z),0.008049472279414355
2198,648,1,1656.0,1,3,1,131,At Risk / Slipping,Omer Siddiqui,Female,42,Islamabad,Islamabad Capital Territory,2024-06-08,Facebook Ads,1,36-50 (Older Millennials),0.9543403630388212
2199,129,1,25790.0,3,3,3,333,Loyal Customers,Zahra Iqbal,Female,28,Karachi,Sindh,2025-01-12,Facebook Ads,1,26-35 (Young Millennials),0.950692956575738
2201,19,3,139721.0,5,4,4,544,Champions,Fatima Butt,Female,41,Karachi,Sindh,2026-01-16,Google Ads,0,36-50 (Older Millennials),0.03098318122032276
2202,506,1,117490.5,1,3,4,134,At Risk / Slipping,Fatima Abbasi,Other,24,Gujranwala,Punjab,2024-06-15,Organic,1,18-25 (Gen Z),0.9524166662832689
2203,206,1,1730.0,2,3,1,231,At Risk / Slipping,Fatima Dar,Male,30,Karachi,Sindh,2024-03-12,Google Ads,1,26-35 (Young Millennials),0.9508355541054366
2204,40,1,65006.0,4,3,3,433,Loyal Customers,Hamza Ali,Female,18,Rawalpindi,Punjab,2025-10-22,Organic,0,18-25 (Gen Z),0.03684474507966098
2205,14,12,392729.0,5,5,5,555,Champions,Kiran Sheikh,Male,18,Lahore,Punjab,2026-01-14,TikTok Ads,0,18-25 (Gen Z),0.00540177295571897
2206,203,1,5570.0,2,3,2,232,At Risk / Slipping,Amna Khan,Female,40,Lahore,Punjab,2025-01-28,Google Ads,1,36-50 (Older Millennials),0.9584226945249488
2207,248,1,9122.0,2,3,2,232,At Risk / Slipping,Muhammad Sheikh,Male,19,Rawalpindi,Punjab,2024-05-15,Google Ads,1,18-25 (Gen Z),0.9456347272583124
2208,26,1,139090.0,5,3,4,534,Loyal Customers,Sana Ali,Male,30,Karachi,Sindh,2026-03-22,Organic,0,26-35 (Young Millennials),0.06618226171528001
2209,3,1,12820.0,5,3,2,532,Lost / Inactive,Muhammad Sheikh,Female,22,Lahore,Punjab,2026-05-23,Facebook Ads,0,18-25 (Gen Z),0.06811311148730038
2210,2,10,275566.5,5,5,5,555,Champions,Faisal Ali,Female,27,Peshawar,KPK,2026-02-16,Facebook Ads,0,26-35 (Young Millennials),0.011378351649687545
2211,268,1,58980.0,2,3,3,233,At Risk / Slipping,Sara Gill,Female,25,Lahore,Punjab,2024-12-05,Organic,1,18-25 (Gen Z),0.9571998956806637
2212,71,1,1046.5,4,3,1,431,Lost / Inactive,Saad Malik,Female,18,Lahore,Punjab,2025-10-04,Facebook Ads,0,18-25 (Gen Z),0.07679190477747261
2213,76,2,10559.0,4,4,2,442,Lost / Inactive,Hassan Sheikh,Other,30,Karachi,Sindh,2024-02-15,TikTok Ads,0,26-35 (Young Millennials),0.042013875877394656
2214,257,2,118624.0,2,4,4,244,At Risk / Slipping,Zain Farooq,Female,18,Lahore,Punjab,2024-05-25,Organic,1,18-25 (Gen Z),0.9376496602303175
2215,18,1,23490.0,5,3,3,533,Loyal Customers,Muhammad Iqbal,Other,26,Multan,Punjab,2025-03-13,Referral,0,26-35 (Young Millennials),0.06385126190298297
2216,11,1,141185.0,5,3,4,534,Loyal Customers,Kiran Malik,Female,24,Faisalabad,Punjab,2024-08-19,Facebook Ads,0,18-25 (Gen Z),0.07060851037610501
2217,57,2,29144.5,4,4,3,443,Loyal Customers,Yasmin Dar,Male,29,Karachi,Sindh,2025-05-18,Google Ads,0,26-35 (Young Millennials),0.055447140519161275
2218,429,1,1073.5,1,3,1,131,At Risk / Slipping,Fatima Sheikh,Female,34,Karachi,Sindh,2024-12-31,Google Ads,1,26-35 (Young Millennials),0.9351348848693811
2219,572,1,1809.0,1,3,1,131,At Risk / Slipping,Ali Hashmi,Female,27,Lahore,Punjab,2024-03-27,Direct,1,26-35 (Young Millennials),0.9433497896293989
2220,22,1,104265.0,5,3,4,534,Loyal Customers,Ahmed Hashmi,Female,18,Islamabad,Islamabad Capital Territory,2025-06-27,Google Ads,0,18-25 (Gen Z),0.031096572425243756
2221,594,1,1326.0,1,3,1,131,At Risk / Slipping,Omer Hashmi,Female,30,Karachi,Sindh,2024-06-02,Facebook Ads,1,26-35 (Young Millennials),0.9459719013011599
2222,284,2,60232.0,2,4,3,243,At Risk / Slipping,Yasmin Abbasi,Female,21,Islamabad,Islamabad Capital Territory,2024-12-22,Direct,1,18-25 (Gen Z),0.9336525250632052
2223,223,1,3021.0,2,3,2,232,At Risk / Slipping,Zain Siddiqui,Female,33,Faisalabad,Punjab,2024-09-28,Direct,1,26-35 (Young Millennials),0.9606035246433856
2224,49,1,2941.0,4,3,2,432,Lost / Inactive,Faisal Ali,Male,26,Karachi,Sindh,2026-03-07,Direct,0,26-35 (Young Millennials),0.06585913744111745
2225,44,1,20632.0,4,3,3,433,Loyal Customers,Raza Malik,Female,34,Karachi,Sindh,2025-04-02,Facebook Ads,0,26-35 (Young Millennials),0.040715891585180686
2226,36,1,77370.0,4,3,4,434,Loyal Customers,Hina Cheema,Male,18,Islamabad,Islamabad Capital Territory,2025-08-14,Google Ads,0,18-25 (Gen Z),0.02216442653356245
2227,202,2,3812.5,2,4,2,242,At Risk / Slipping,Mariam Siddiqui,Female,23,Islamabad,Islamabad Capital Territory,2024-05-10,Facebook Ads,1,18-25 (Gen Z),0.9322410636559103
2228,142,1,21921.5,3,3,3,333,Loyal Customers,Fatima Dar,Female,25,Rawalpindi,Punjab,2025-03-10,Facebook Ads,1,18-25 (Gen Z),0.9502470361009151
2229,445,1,1896.0,1,3,1,131,At Risk / Slipping,Saad Qureshi,Female,26,Lahore,Punjab,2024-05-21,Google Ads,1,26-35 (Young Millennials),0.9461092310975642
2230,93,2,42152.0,3,4,3,343,Loyal Customers,Raza Iqbal,Female,20,Karachi,Sindh,2025-07-05,Referral,1,18-25 (Gen Z),0.7648986612344021
2231,95,2,111027.5,3,4,4,344,Loyal Customers,Hassan Cheema,Male,28,Lahore,Punjab,2025-01-28,Direct,1,26-35 (Young Millennials),0.8257416334590689
2232,54,2,89103.0,4,4,4,444,Champions,Ali Baig,Male,30,Karachi,Sindh,2025-12-20,Facebook Ads,0,26-35 (Young Millennials),0.049255464098722106
2233,2,3,60061.0,5,4,3,543,Loyal Customers,Ali Iqbal,Male,34,Lahore,Punjab,2026-05-21,Facebook Ads,0,26-35 (Young Millennials),0.05974890503314278
2234,76,2,76966.0,4,4,4,444,Champions,Muhammad Mughal,Male,41,Karachi,Sindh,2024-04-22,TikTok Ads,0,36-50 (Older Millennials),0.027247792041832575
2235,15,3,99399.0,5,4,4,544,Champions,Ahmed Mughal,Male,30,Lahore,Punjab,2024-10-28,Facebook Ads,0,26-35 (Young Millennials),0.03916882540782535
2236,247,2,10796.0,2,4,2,242,At Risk / Slipping,Zahra Malik,Female,18,Peshawar,KPK,2024-09-05,Organic,1,18-25 (Gen Z),0.9306026913269271
2237,310,2,83508.0,2,4,4,244,At Risk / Slipping,Ayesha Iqbal,Male,26,Karachi,Sindh,2024-04-30,Google Ads,1,26-35 (Young Millennials),0.9273197801857748
2238,48,1,6228.0,4,3,2,432,Lost / Inactive,Faisal Malik,Male,31,Karachi,Sindh,2025-12-13,Referral,0,26-35 (Young Millennials),0.05943586450665465
2239,106,1,3021.0,3,3,2,332,Lost / Inactive,Mariam Mughal,Male,29,Lahore,Punjab,2025-11-09,TikTok Ads,1,26-35 (Young Millennials),0.9583502622838559
2241,197,4,116598.0,2,5,4,254,At Risk / Slipping,Hamza Mughal,Male,34,Karachi,Sindh,2024-03-19,Direct,1,26-35 (Young Millennials),0.7702846849015605
2242,332,3,124757.0,2,4,4,244,At Risk / Slipping,Muhammad Baig,Female,27,Faisalabad,Punjab,2024-06-02,Facebook Ads,1,26-35 (Young Millennials),0.9050036550394396
2243,5,2,249587.0,5,4,5,545,Champions,Amna Butt,Male,30,Karachi,Sindh,2026-02-05,Google Ads,0,26-35 (Young Millennials),0.03241313372509129
2245,333,1,30310.0,2,3,3,233,At Risk / Slipping,Raza Khan,Male,30,Lahore,Punjab,2024-03-02,Direct,1,26-35 (Young Millennials),0.9367838734914067
2246,98,1,86645.5,3,3,4,334,Loyal Customers,Raza Ahmed,Male,27,Karachi,Sindh,2025-05-30,Google Ads,1,26-35 (Young Millennials),0.945550449691265
2247,3,2,88995.5,5,4,4,544,Champions,Fatima Khan,Female,45,Karachi,Sindh,2025-11-27,Facebook Ads,0,36-50 (Older Millennials),0.05136131994487709
2248,84,8,587615.5,3,5,5,355,Loyal Customers,Zahra Farooq,Female,28,Karachi,Sindh,2025-08-08,Organic,0,26-35 (Young Millennials),0.006955007652614483
2249,551,4,192366.5,1,5,5,155,At Risk / Slipping,Tariq Abbasi,Female,32,Karachi,Sindh,2024-06-09,Direct,0,26-35 (Young Millennials),0.7195793817185883
2250,78,1,1596.0,3,3,1,331,Lost / Inactive,Bilal Ali,Male,19,Peshawar,KPK,2026-01-30,Google Ads,0,18-25 (Gen Z),0.040038543864259445
2251,56,2,14979.5,4,4,2,442,Lost / Inactive,Ayesha Dar,Male,20,Karachi,Sindh,2025-02-05,Facebook Ads,0,18-25 (Gen Z),0.05144769330334799
2252,3,6,220495.0,5,5,5,555,Champions,Fatima Farooq,Male,24,Islamabad,Islamabad Capital Territory,2026-04-16,Google Ads,0,18-25 (Gen Z),0.0226161199620865
2253,21,2,41821.0,5,4,3,543,Loyal Customers,Faisal Gill,Female,28,Islamabad,Islamabad Capital Territory,2026-04-27,Google Ads,0,26-35 (Young Millennials),0.04593622017500147
2254,28,12,456367.0,5,5,5,555,Champions,Kiran Butt,Female,34,Lahore,Punjab,2025-10-24,Facebook Ads,0,26-35 (Young Millennials),0.001997641980688661
2255,536,1,13640.0,1,3,2,132,At Risk / Slipping,Mariam Raza,Male,18,Islamabad,Islamabad Capital Territory,2024-03-20,Direct,1,18-25 (Gen Z),0.9574983730176873
2256,86,4,216389.0,3,5,5,355,Loyal Customers,Asad Hashmi,Female,18,Karachi,Sindh,2024-01-29,Facebook Ads,0,18-25 (Gen Z),0.006744762283527887
2257,294,2,93565.5,2,4,4,244,At Risk / Slipping,Sana Abbasi,Male,54,Karachi,Sindh,2024-03-07,Organic,1,50+ (Gen X/Boomers),0.8933318195987758
2258,68,1,9557.5,4,3,2,432,Lost / Inactive,Ayesha Hashmi,Other,27,Sialkot,Punjab,2024-11-12,Direct,0,26-35 (Young Millennials),0.05370625999341354
2259,303,1,39400.0,2,3,3,233,At Risk / Slipping,Ayesha Farooq,Male,32,Islamabad,Islamabad Capital Territory,2024-09-03,Google Ads,1,26-35 (Young Millennials),0.9624619013140842
2260,60,5,184104.0,4,5,5,455,Champions,Bilal Ali,Male,28,Lahore,Punjab,2025-07-31,Organic,0,26-35 (Young Millennials),0.023123320987406656
2261,298,1,12250.0,2,3,2,232,At Risk / Slipping,Saad Ahmed,Other,18,Lahore,Punjab,2024-04-05,TikTok Ads,1,18-25 (Gen Z),0.9645261165872842
2262,186,1,13640.0,2,3,2,232,At Risk / Slipping,Usman Khan,Female,27,Karachi,Sindh,2025-02-11,Direct,1,26-35 (Young Millennials),0.948602427703607
2263,57,2,66811.5,4,4,3,443,Loyal Customers,Tariq Raza,Female,38,Karachi,Sindh,2026-01-13,TikTok Ads,0,36-50 (Older Millennials),0.05113989235392804
2265,155,1,5040.0,3,3,2,332,Lost / Inactive,Mariam Jatoi,Male,18,Lahore,Punjab,2024-01-25,Facebook Ads,1,18-25 (Gen Z),0.9570903593767354
2266,541,1,84640.0,1,3,4,134,At Risk / Slipping,Sara Dar,Male,35,Lahore,Punjab,2024-10-24,Facebook Ads,1,26-35 (Young Millennials),0.9447618897419303
2267,79,4,157164.5,3,5,4,354,Loyal Customers,Fatima Malik,Male,30,Islamabad,Islamabad Capital Territory,2025-10-02,Facebook Ads,0,26-35 (Young Millennials),0.056340577327590395
2268,68,1,1428.0,4,3,1,431,Lost / Inactive,Ali Iqbal,Male,32,Karachi,Sindh,2026-02-26,Referral,0,26-35 (Young Millennials),0.05763107390092499
2269,125,1,2420.0,3,3,2,332,Lost / Inactive,Faisal Butt,Female,25,Lahore,Punjab,2025-04-03,Facebook Ads,1,18-25 (Gen Z),0.9623061244461438
2270,71,1,30310.0,4,3,3,433,Loyal Customers,Hamza Shah,Female,18,Rawalpindi,Punjab,2024-02-10,Google Ads,0,18-25 (Gen Z),0.05228846159819267
2271,416,1,9216.0,2,3,2,232,At Risk / Slipping,Faisal Dar,Male,28,Karachi,Sindh,2024-06-05,Direct,1,26-35 (Young Millennials),0.9434498130688184
2272,25,5,88772.5,5,5,4,554,Champions,Sara Cheema,Male,29,Islamabad,Islamabad Capital Territory,2024-05-26,Facebook Ads,0,26-35 (Young Millennials),0.0333535348182779
2273,18,1,106723.5,5,3,4,534,Loyal Customers,Amna Abbasi,Male,31,Lahore,Punjab,2025-05-25,Google Ads,0,26-35 (Young Millennials),0.05229264743875459
2274,115,1,46350.0,3,3,3,333,Loyal Customers,Zain Gill,Female,26,Lahore,Punjab,2024-06-14,Facebook Ads,1,26-35 (Young Millennials),0.9401742410743651
2275,106,1,1282.5,3,3,1,331,Lost / Inactive,Ali Siddiqui,Female,32,Lahore,Punjab,2024-04-01,Google Ads,1,26-35 (Young Millennials),0.9541292100320373
2276,604,1,570.0,1,3,1,131,At Risk / Slipping,Ali Butt,Female,20,Karachi,Sindh,2024-09-21,Organic,1,18-25 (Gen Z),0.9473234497699106
2277,15,1,25335.0,5,3,3,533,Loyal Customers,Saad Siddiqui,Female,53,Karachi,Sindh,2025-10-27,Facebook Ads,0,50+ (Gen X/Boomers),0.05807611291183339
2279,89,1,56340.0,3,3,3,333,Loyal Customers,Asad Abbasi,Male,34,Lahore,Punjab,2025-03-27,Google Ads,0,26-35 (Young Millennials),0.05182295416136652
2280,81,5,123441.0,3,5,4,354,Loyal Customers,Asad Jatoi,Female,22,Lahore,Punjab,2025-01-17,Google Ads,0,18-25 (Gen Z),0.026491017736085823
2281,94,1,1350.0,3,3,1,331,Lost / Inactive,Ali Qureshi,Female,27,Islamabad,Islamabad Capital Territory,2025-11-29,TikTok Ads,1,26-35 (Young Millennials),0.9365141047253828
2282,84,5,289149.5,3,5,5,355,Loyal Customers,Ahmed Hashmi,Male,24,Karachi,Sindh,2026-01-28,Google Ads,0,18-25 (Gen Z),0.045646179929945976
2283,3,1,590.0,5,3,1,531,Lost / Inactive,Sana Farooq,Other,25,Karachi,Sindh,2026-05-23,Direct,0,18-25 (Gen Z),0.07317348714188164
2284,0,8,303643.0,5,5,5,555,Champions,Zain Abbasi,Female,25,Karachi,Sindh,2026-05-24,Facebook Ads,0,18-25 (Gen Z),0.009889499631224109
2286,164,1,108272.5,3,3,4,334,Loyal Customers,Ali Mughal,Female,26,Karachi,Sindh,2024-04-21,TikTok Ads,1,26-35 (Young Millennials),0.9487775653719247
2287,6,3,50779.5,5,4,3,543,Loyal Customers,Ali Butt,Female,40,Lahore,Punjab,2026-02-25,Facebook Ads,0,36-50 (Older Millennials),0.052655322741069266
2288,453,1,2318.0,1,3,2,132,At Risk / Slipping,Mariam Raza,Male,22,Islamabad,Islamabad Capital Territory,2024-11-20,Facebook Ads,1,18-25 (Gen Z),0.9598739300796401
2289,66,11,393112.5,4,5,5,455,Champions,Omer Hashmi,Female,18,Karachi,Sindh,2024-04-27,TikTok Ads,0,18-25 (Gen Z),0.012315402461566182
2290,67,15,244445.5,4,5,5,455,Champions,Bilal Gill,Other,41,Faisalabad,Punjab,2024-06-08,Referral,0,36-50 (Older Millennials),0.03044251826490675
2291,53,6,206447.0,4,5,5,455,Champions,Saad Malik,Female,18,Karachi,Sindh,2025-08-04,Facebook Ads,0,18-25 (Gen Z),0.005491935963319357
2292,44,1,97335.0,4,3,4,434,Loyal Customers,Ahmed Hashmi,Male,43,Lahore,Punjab,2026-04-07,Google Ads,0,36-50 (Older Millennials),0.053833448866398965
2293,623,1,56540.0,1,3,3,133,At Risk / Slipping,Asad Qureshi,Male,28,Lahore,Punjab,2024-02-25,Google Ads,1,26-35 (Young Millennials),0.946778580714237
2294,200,7,425043.5,2,5,5,255,At Risk / Slipping,Ayesha Khan,Female,35,Faisalabad,Punjab,2024-10-03,TikTok Ads,1,26-35 (Young Millennials),0.8660710338765495
2295,569,1,6574.0,1,3,2,132,At Risk / Slipping,Bilal Butt,Male,18,Rawalpindi,Punjab,2024-10-07,Facebook Ads,1,18-25 (Gen Z),0.9360529645131384
2296,79,3,8491.5,3,4,2,342,Lost / Inactive,Kiran Ali,Female,38,Faisalabad,Punjab,2025-03-05,Google Ads,0,36-50 (Older Millennials),0.04541320521083686
2297,207,1,56300.0,2,3,3,233,At Risk / Slipping,Tariq Raza,Female,29,Islamabad,Islamabad Capital Territory,2024-07-07,Facebook Ads,1,26-35 (Young Millennials),0.9561794063971111
2298,309,3,48937.5,2,4,3,243,At Risk / Slipping,Ahmed Ali,Female,18,Faisalabad,Punjab,2024-12-16,Google Ads,1,18-25 (Gen Z),0.8754388382902626
2300,13,14,462553.5,5,5,5,555,Champions,Saad Cheema,Male,26,Lahore,Punjab,2025-12-14,TikTok Ads,0,26-35 (Young Millennials),0.005858376023374158
2301,5,2,86646.0,5,4,4,544,Champions,Mariam Mughal,Female,34,Lahore,Punjab,2026-04-22,Organic,0,26-35 (Young Millennials),0.03315129019471692
2302,390,2,18757.5,2,4,2,242,At Risk / Slipping,Muhammad Farooq,Male,29,Karachi,Sindh,2024-03-20,Google Ads,1,26-35 (Young Millennials),0.9017173690434617
2303,188,1,486.0,2,3,1,231,At Risk / Slipping,Hina Baig,Female,36,Faisalabad,Punjab,2025-11-11,Facebook Ads,1,36-50 (Older Millennials),0.9526540549155998
2304,205,1,2530.0,2,3,2,232,At Risk / Slipping,Hina Shah,Other,18,Karachi,Sindh,2025-04-14,Direct,1,18-25 (Gen Z),0.9652307860933064
2305,50,1,28224.5,4,3,3,433,Loyal Customers,Hamza Cheema,Male,35,Lahore,Punjab,2026-03-22,Organic,0,26-35 (Young Millennials),0.055792405761732465
2306,58,2,47460.0,4,4,3,443,Loyal Customers,Yasmin Qureshi,Male,21,Karachi,Sindh,2025-04-06,Facebook Ads,0,18-25 (Gen Z),0.065049661156154
2307,733,1,31840.0,1,3,3,133,At Risk / Slipping,Hamza Gill,Male,35,Lahore,Punjab,2024-02-07,Facebook Ads,1,26-35 (Young Millennials),0.9511221796020293
2308,93,1,6897.0,3,3,2,332,Lost / Inactive,Ayesha Raza,Male,30,Lahore,Punjab,2025-09-07,Direct,1,26-35 (Young Millennials),0.941376805586634
2309,22,2,111917.5,5,4,4,544,Champions,Kiran Raza,Male,39,Karachi,Sindh,2025-11-26,Facebook Ads,0,36-50 (Older Millennials),0.0546446561476782
2310,149,4,73226.0,3,5,4,354,Loyal Customers,Sara Khan,Female,33,Rawalpindi,Punjab,2024-01-17,Facebook Ads,1,26-35 (Young Millennials),0.8888262773533578
2311,18,2,259036.0,5,4,5,545,Champions,Usman Abbasi,Male,30,Lahore,Punjab,2025-12-17,Organic,0,26-35 (Young Millennials),0.05685135670429788
2312,96,1,2421.0,3,3,2,332,Lost / Inactive,Saad Gill,Female,18,Lahore,Punjab,2024-12-26,TikTok Ads,1,18-25 (Gen Z),0.961376861550907
2313,62,12,679060.0,4,5,5,455,Champions,Hassan Qureshi,Female,39,Lahore,Punjab,2024-04-26,Facebook Ads,0,36-50 (Older Millennials),0.001997641980688661
2314,67,1,1368.0,4,3,1,431,Lost / Inactive,Fatima Gill,Male,47,Karachi,Sindh,2025-07-20,Facebook Ads,0,36-50 (Older Millennials),0.06130845547384048
2315,217,1,4494.5,2,3,2,232,At Risk / Slipping,Nida Butt,Female,30,Faisalabad,Punjab,2024-10-18,Organic,1,26-35 (Young Millennials),0.9592876832459659
2316,787,1,1680.0,1,3,1,131,At Risk / Slipping,Yasmin Qureshi,Male,18,Rawalpindi,Punjab,2024-03-30,Google Ads,1,18-25 (Gen Z),0.7509652410904063
2317,204,1,960.5,2,3,1,231,At Risk / Slipping,Zain Ali,Female,18,Karachi,Sindh,2024-04-16,Facebook Ads,1,18-25 (Gen Z),0.956997624020556
2318,99,1,2703.0,3,3,2,332,Lost / Inactive,Saad Hashmi,Male,18,Lahore,Punjab,2025-10-10,Referral,1,18-25 (Gen Z),0.9627852017631972
2319,17,6,158837.5,5,5,4,554,Champions,Zahra Jatoi,Male,24,Rawalpindi,Punjab,2025-11-14,Organic,0,18-25 (Gen Z),0.032095002508154453
2320,29,3,48552.5,4,4,3,443,Loyal Customers,Usman Qureshi,Female,36,Peshawar,KPK,2025-07-18,Google Ads,0,36-50 (Older Millennials),0.06407532646289454
2321,2,6,112038.5,5,5,4,554,Champions,Kiran Sheikh,Female,26,Lahore,Punjab,2024-05-07,Google Ads,0,26-35 (Young Millennials),0.049778538147825575
2322,89,1,590.0,3,3,1,331,Lost / Inactive,Asad Gill,Female,46,Karachi,Sindh,2024-01-08,Google Ads,0,36-50 (Older Millennials),0.06165118229283916
2323,57,2,125124.5,4,4,4,444,Champions,Asad Iqbal,Female,40,Islamabad,Islamabad Capital Territory,2025-11-05,TikTok Ads,0,36-50 (Older Millennials),0.025529723199505812
2324,43,2,1480.0,4,4,1,441,Lost / Inactive,Bilal Abbasi,Female,31,Karachi,Sindh,2025-11-20,Organic,0,26-35 (Young Millennials),0.05235704039809285
2325,102,2,77960.0,3,4,4,344,Loyal Customers,Sana Khan,Female,37,Multan,Punjab,2024-02-03,Facebook Ads,1,36-50 (Older Millennials),0.9291064732456408
2327,148,2,14242.5,3,4,2,342,Lost / Inactive,Tariq Hashmi,Male,35,Karachi,Sindh,2025-08-08,Organic,0,26-35 (Young Millennials),0.5958879552266507
2330,99,2,3943.0,3,4,2,342,Lost / Inactive,Raza Dar,Male,34,Islamabad,Islamabad Capital Territory,2025-02-16,Google Ads,1,26-35 (Young Millennials),0.9279238125624722
2331,549,2,160328.0,1,4,4,144,At Risk / Slipping,Omer Jatoi,Male,45,Lahore,Punjab,2024-04-11,Organic,1,36-50 (Older Millennials),0.7609108992115129
2332,0,14,320497.0,5,5,5,555,Champions,Faisal Malik,Female,33,Lahore,Punjab,2026-05-13,Facebook Ads,0,26-35 (Young Millennials),0.003955232957867267
2333,141,1,1863.0,3,3,1,331,Lost / Inactive,Amna Siddiqui,Male,33,Islamabad,Islamabad Capital Territory,2024-11-26,Direct,1,26-35 (Young Millennials),0.9531468514416317
2334,478,1,3114.0,1,3,2,132,At Risk / Slipping,Ayesha Ali,Female,26,Karachi,Sindh,2024-01-12,Referral,1,26-35 (Young Millennials),0.7401780417038252
2335,8,13,553086.0,5,5,5,555,Champions,Raza Baig,Male,22,Lahore,Punjab,2025-08-08,Direct,0,18-25 (Gen Z),0.006995683318954568
2336,47,8,357214.0,4,5,5,455,Champions,Kiran Khan,Male,34,Karachi,Sindh,2025-04-09,TikTok Ads,0,26-35 (Young Millennials),0.011284807326713062
2337,67,9,706295.0,4,5,5,455,Champions,Raza Mughal,Male,33,Karachi,Sindh,2024-10-31,Facebook Ads,0,26-35 (Young Millennials),0.010714613903141452
2338,88,1,8540.0,3,3,2,332,Lost / Inactive,Ayesha Farooq,Female,20,Karachi,Sindh,2026-02-27,Facebook Ads,0,18-25 (Gen Z),0.06659907521902131
2339,4,13,611129.0,5,5,5,555,Champions,Bilal Ahmed,Male,28,Karachi,Sindh,2025-10-04,Google Ads,0,26-35 (Young Millennials),0.0036297949337409474
2340,197,1,1566.0,2,3,1,231,At Risk / Slipping,Muhammad Baig,Male,36,Karachi,Sindh,2025-04-15,Organic,1,36-50 (Older Millennials),0.9507828119903724
2342,3,2,259537.5,5,4,5,545,Champions,Fatima Ali,Female,33,Karachi,Sindh,2026-05-08,TikTok Ads,0,26-35 (Young Millennials),0.03497150072150072
2343,444,1,5307.0,1,3,2,132,At Risk / Slipping,Ayesha Dar,Male,47,Multan,Punjab,2025-02-27,Google Ads,1,36-50 (Older Millennials),0.961714453883129
2344,503,1,14428.0,1,3,2,132,At Risk / Slipping,Ali Cheema,Male,31,Multan,Punjab,2024-08-03,Organic,1,26-35 (Young Millennials),0.9518566780422746
2345,45,1,3672.0,4,3,2,432,Lost / Inactive,Yasmin Qureshi,Female,49,Karachi,Sindh,2025-10-10,Referral,0,36-50 (Older Millennials),0.02784944640311389
2346,77,3,109867.5,4,4,4,444,Champions,Zahra Butt,Male,27,Islamabad,Islamabad Capital Territory,2024-07-01,Facebook Ads,0,26-35 (Young Millennials),0.02854596136406413
2347,582,1,6484.5,1,3,2,132,At Risk / Slipping,Yasmin Baig,Male,38,Karachi,Sindh,2024-04-30,Facebook Ads,1,36-50 (Older Millennials),0.9421669579754822
2348,30,1,59102.5,4,3,3,433,Loyal Customers,Omer Mughal,Male,18,Lahore,Punjab,2024-06-11,Facebook Ads,0,18-25 (Gen Z),0.054999326791113516
2349,204,1,12958.0,2,3,2,232,At Risk / Slipping,Tariq Siddiqui,Male,18,Karachi,Sindh,2025-09-12,TikTok Ads,1,18-25 (Gen Z),0.9481122170320098
